ID,Response
51049,0.40620508245979053
51050,0.09389644540475034
51051,0.583419724656394
51052,0.6059702473526474
51053,0.005442805240423338
51054,0.12260052154784123
51055,0.6438130357896665
51056,0.04846710772623291
51057,0.5476234579328519
51058,0.17512310569357967
51059,0.35473482150507446
51060,0.5976595944186818
51061,0.6680708317443209
51062,0.5640834645666072
51063,0.38648071957819347
51064,0.5513145319355731
51065,0.10287281425067957
51066,0.5143437764755628
51067,0.46992615218640704
51068,0.257731099183191
51069,0.2008923269305871
51070,0.021015592861095465
51071,0.13638049354837045
51072,0.021939390904663517
51073,0.057500813130062355
51074,0.4684821276492745
51075,0.004244295657050336
51076,0.10186849081359793
51077,0.5652813451336173
51078,0.34064454016384876
51079,0.2758451692662019
51080,0.5133314444998229
51081,0.08957414684077111
51082,0.5630449117597262
51083,0.37603858948780694
51084,0.31079262297659427
51085,0.3754884253638822
51086,0.6376796516227147
51087,0.40772196961712753
51088,0.005494526489048828
51089,0.07396292308879288
51090,0.10633805163756041
51091,0.0744212658721924
51092,0.021192190282541448
51093,0.29889038876884916
51094,0.05192787670235693
51095,0.014075910019961686
51096,0.522415275043389
51097,0.017395072232237588
51098,0.37787114963675805
51099,0.42383182663752417
51100,0.10556001441533128
51101,0.6018832574980985
51102,0.07860120200565897
51103,0.39452486712630974
51104,0.0028289273978981955
51105,0.5040235210457329
51106,0.041588771084520144
51107,0.26144298911610964
51108,0.061304463739115
51109,0.4892588863472459
51110,0.5110643893579002
51111,0.06968114070369627
51112,0.27257778355688983
51113,0.05935782098789239
51114,0.07116191909043004
51115,0.2959979681408264
51116,0.05675629874348536
51117,0.07898548890648582
51118,0.2087319229059421
51119,0.09955905331084329
51120,0.5533421657155557
51121,0.007288265033197563
51122,0.0877950456838258
51123,0.12126247789616766
51124,0.055656696523578554
51125,0.07984058315782583
51126,0.1689830432631484
51127,0.1414520898723204
51128,0.25000303555515724
51129,0.0525832323213579
51130,0.4667902252545717
51131,0.39837933179935864
51132,0.12193678274321529
51133,0.46497054617972217
51134,0.052187601768046134
51135,0.5863763162187934
51136,0.2678968789125049
51137,0.09773019619696849
51138,0.3457058550241422
51139,0.6042222884589252
51140,0.5313554878799853
51141,0.29079834900648566
51142,0.0558754342565927
51143,0.00456794621906621
51144,0.31448004758334025
51145,0.06452122693599929
51146,0.11009384803798168
51147,0.4493745095672464
51148,0.05121204596123948
51149,0.03534350884666191
51150,0.37039283387385796
51151,0.12933408088876225
51152,0.05235083046223898
51153,0.7062894769898521
51154,0.16743395008485218
51155,0.09011431837618072
51156,0.05291913495204833
51157,0.4120612588276408
51158,0.47332797103663504
51159,0.3241936639152866
51160,0.10170567791088797
51161,0.3734235162065609
51162,0.550713653039845
51163,0.37656878230459284
51164,0.2652353069380745
51165,0.10970584695694983
51166,0.10592374773872583
51167,0.5355633793396964
51168,0.07887463095504922
51169,0.047502989377023755
51170,0.6109644755584643
51171,0.032766677413873055
51172,0.07950026499227944
51173,0.01832453959822942
51174,0.11332270896128901
51175,0.6015790331821049
51176,0.29344173864749246
51177,0.4181062775923884
51178,0.1171486053386524
51179,0.38032972968786927
51180,0.5080163276797709
51181,0.05599308636492545
51182,0.16069043617219084
51183,0.186370353438757
51184,0.415063009695163
51185,0.46536303116212424
51186,0.38718530459453415
51187,0.05954246289085277
51188,0.5054801851847688
51189,0.5376553577372385
51190,0.41967292254004535
51191,0.029546224815104036
51192,0.28372567000474996
51193,0.2108446270553372
51194,0.3967253603624176
51195,0.3403959495132485
51196,0.4676168505055931
51197,0.1147225552440666
51198,0.09301048829735625
51199,0.2568367986212654
51200,0.5385518108865276
51201,0.05735326789652981
51202,0.39280815185722734
51203,0.2516165222791464
51204,0.36206542866365327
51205,0.2832012054249603
51206,0.017310642716330968
51207,0.046545641535033155
51208,0.08557175789299871
51209,0.1184747149786953
51210,0.01567257459926663
51211,0.16286595100765075
51212,0.3127698009472784
51213,0.5405580157681649
51214,0.4391652873258662
51215,0.03009479602847532
51216,0.47880684027255926
51217,0.12177987777709028
51218,0.026342180488022837
51219,0.161846486797328
51220,0.10969803452092725
51221,0.09251939067558684
51222,0.469583563367412
51223,0.057094712047850354
51224,0.0886868760963357
51225,0.06857228073174546
51226,0.43342879096185655
51227,0.6815537481663809
51228,0.06556386027318828
51229,0.03665000621648405
51230,0.34830173308133866
51231,0.35818527539046563
51232,0.047490290934265454
51233,0.0434878911352096
51234,0.07190709220409462
51235,0.09620797151965818
51236,0.056312336278082305
51237,0.171024093292195
51238,0.005705312045889503
51239,0.43291420073571046
51240,0.04913907684051233
51241,0.15257806266520194
51242,0.1903226095765149
51243,0.2771026478756685
51244,0.558313487382996
51245,0.65677697024404
51246,0.3565102946597489
51247,0.42705202909771556
51248,0.5864700885080584
51249,0.0056109516259613326
51250,0.35074398003121904
51251,0.10234510918656073
51252,0.18244476718416097
51253,0.017366092359938724
51254,0.06492462951875524
51255,0.20892277351270583
51256,0.14778344696238832
51257,0.1475757801261458
51258,0.11455050983573835
51259,0.005374433366571238
51260,0.21748030562549883
51261,0.11578145132870912
51262,0.09204343754414662
51263,0.1020771268597906
51264,0.41426720540804157
51265,0.47741289604016474
51266,0.4921414933467149
51267,0.4310337694380768
51268,0.3778418511245411
51269,0.2541734563755552
51270,0.09059835809276587
51271,0.12524166482813323
51272,0.5137856596089018
51273,0.4863120291516475
51274,0.3336034822100619
51275,0.07604515499502812
51276,0.14791405645025826
51277,0.027027661911949236
51278,0.5302086561559686
51279,0.44110428367995813
51280,0.045845415759532444
51281,0.16212627445240013
51282,0.5494565392343915
51283,0.027965610419567643
51284,0.4350740182981469
51285,0.017484425490660722
51286,0.10314863218066
51287,0.07250525395531258
51288,0.055063631181477994
51289,0.39847511764734805
51290,0.11791872457211575
51291,0.0076047465530795135
51292,0.3434641130281129
51293,0.43835739303674826
51294,0.1547367631834714
51295,0.24971212002626775
51296,0.37263925518621693
51297,0.05692499531239343
51298,0.06223644854772148
51299,0.014638348268359795
51300,0.11579726428563167
51301,0.18846609189506025
51302,0.49428828863679536
51303,0.19643107970832874
51304,0.39419530769625455
51305,0.11468916274370229
51306,0.36166571141559967
51307,0.5131551927854002
51308,0.3091027068530831
51309,0.38901956883251804
51310,0.3797811437813394
51311,0.28090985981757965
51312,0.34762153482096286
51313,0.3742505967031564
51314,0.31604190749093725
51315,0.612719515424698
51316,0.11372245674744151
51317,0.5294388279846985
51318,0.38194930229076035
51319,0.08740375372430292
51320,0.08848456252749441
51321,0.1493075586585584
51322,0.35954222859759244
51323,0.2729444400573149
51324,0.04916077780730557
51325,0.32070688511427364
51326,0.37423145174086714
51327,0.0826566992737373
51328,0.2802988262148904
51329,0.6416061803790397
51330,0.09946161560756517
51331,0.1058729771318438
51332,0.2891942020164174
51333,0.6388801484104888
51334,0.1660338529446587
51335,0.5735406452135451
51336,0.22097233853260903
51337,0.0860212037359576
51338,0.017811171107382773
51339,0.042449704579278075
51340,0.11540353593638311
51341,0.28533563312994364
51342,0.10078907431892732
51343,0.047778946100869815
51344,0.0937174920677623
51345,0.05614350842636003
51346,0.44459155625900176
51347,0.06103939479576324
51348,0.08888698179093069
51349,0.4273168953982733
51350,0.2976456728031172
51351,0.0041764714481780435
51352,0.0761076527421387
51353,0.06819556120208546
51354,0.028629047806959847
51355,0.17573590371985498
51356,0.45341690666514756
51357,0.05288317618649821
51358,0.12994589024405995
51359,0.37717251427570947
51360,0.17853681453612086
51361,0.5107039236572435
51362,0.08797679275530672
51363,0.3445323959920936
51364,0.3057242859956713
51365,0.0983913939598984
51366,0.3536440950687032
51367,0.5872337452039242
51368,0.18325906830455896
51369,0.4651401126669197
51370,0.037554978366297787
51371,0.15886516542838527
51372,0.25570050152869345
51373,0.39699353525271147
51374,0.6441744060486378
51375,0.2765376104678688
51376,0.44022570932684274
51377,0.21566484412089823
51378,0.6588423567284567
51379,0.43379837808558047
51380,0.6354958965716081
51381,0.03563898635725547
51382,0.09294567522556224
51383,0.38813986939150086
51384,0.19717772719422264
51385,0.6189472549163068
51386,0.43319836504140813
51387,0.08702891317506592
51388,0.017892660977273725
51389,0.5831361184034948
51390,0.4349093215481967
51391,0.055846361485166834
51392,0.4688455482518094
51393,0.4480451073858233
51394,0.04706296713596092
51395,0.04994516923748706
51396,0.3254653317808845
51397,0.4804139554755889
51398,0.1796241666042477
51399,0.14615071984395298
51400,0.344443286857321
51401,0.09797639729754348
51402,0.06544856554299337
51403,0.41299428271501765
51404,0.10512775269068915
51405,0.059644241598125106
51406,0.05022596407115791
51407,0.14755112338284934
51408,0.15055481757201764
51409,0.1371780705050948
51410,0.04871114079103559
51411,0.3647524673739381
51412,0.48333745705990555
51413,0.5614244977290502
51414,0.30909580741723974
51415,0.30538407652442223
51416,0.0643104295767789
51417,0.29775561850539367
51418,0.03290617469459868
51419,0.1045338373503454
51420,0.3872335042880421
51421,0.02501240139381282
51422,0.3414449460335401
51423,0.10933039887815009
51424,0.09297708685669683
51425,0.4339303444523504
51426,0.5030603914723314
51427,0.3412198078449418
51428,0.17739985989774404
51429,0.3566925160725513
51430,0.6861598137701297
51431,0.42469291003248477
51432,0.06883106333174324
51433,0.49245329089987255
51434,0.06997260211091517
51435,0.1857890601705821
51436,0.050613753635413226
51437,0.1891800684337417
51438,0.022702646521199122
51439,0.5183185741096084
51440,0.04410092175118812
51441,0.2882253464259528
51442,0.4732316817993381
51443,0.48686020049231093
51444,0.6315925837963033
51445,0.34167657225603143
51446,0.1848488057410672
51447,0.0514140918234352
51448,0.3129875818078226
51449,0.35781109403326194
51450,0.30261764680825626
51451,0.4893656741954024
51452,0.0052656428059047935
51453,0.06876063968413153
51454,0.04825061801324353
51455,0.00813532033385964
51456,0.042840369542491465
51457,0.053137833180836355
51458,0.5084641520491393
51459,0.5295015115919585
51460,0.09509132065844345
51461,0.15106993076371653
51462,0.1062833929350961
51463,0.24094110489177398
51464,0.5541004558088047
51465,0.36563310694653384
51466,0.07238700328678191
51467,0.108472674585248
51468,0.008317808479495113
51469,0.06758069715249207
51470,0.09591026380346632
51471,0.48824508958808094
51472,0.4165082495295606
51473,0.3899434615206107
51474,0.09781474227086112
51475,0.09739184496207956
51476,0.05235586219548041
51477,0.13091296792830523
51478,0.2703576753749456
51479,0.08532070222337391
51480,0.08142771972646196
51481,0.5531258549236715
51482,0.055638964323819144
51483,0.062266999786274355
51484,0.5979958577772081
51485,0.25070004028112325
51486,0.13324181946245237
51487,0.5777025494747672
51488,0.4003596718456275
51489,0.523302569514257
51490,0.2823018233460597
51491,0.2805521152753001
51492,0.07757915961720761
51493,0.26896802596441266
51494,0.373864893062787
51495,0.39161825031025554
51496,0.06802100224738668
51497,0.3710057640860981
51498,0.0948359054260696
51499,0.1612393516308069
51500,0.6264086873006764
51501,0.0681384923024901
51502,0.05385941996572275
51503,0.06021735542970449
51504,0.6240143610038602
51505,0.26052598901632973
51506,0.5874201859438885
51507,0.4713223019498919
51508,0.21791046118586543
51509,0.4057812625063171
51510,0.3531066931134976
51511,0.46332561238142195
51512,0.28484989205994504
51513,0.021342216076161283
51514,0.5089725910533004
51515,0.4104259287097101
51516,0.09640519265628378
51517,0.061905231175665446
51518,0.02043778688480061
51519,0.09686672846736924
51520,0.18505737612018758
51521,0.260393343683196
51522,0.09725251133755562
51523,0.5738695175315067
51524,0.4815111131586826
51525,0.25889550600240274
51526,0.2624631395012616
51527,0.08996694986222234
51528,0.10866813977788745
51529,0.025437936027218486
51530,0.11772259633248384
51531,0.1309546265298796
51532,0.25916205198782694
51533,0.06040612387828032
51534,0.02836923819755314
51535,0.4475032967861744
51536,0.5331438512091131
51537,0.47727337134799486
51538,0.2996696827455471
51539,0.08851937673207685
51540,0.06333476740455216
51541,0.49010354233286507
51542,0.2681771801179933
51543,0.5131216655630871
51544,0.21610766009062624
51545,0.30156429318760236
51546,0.15372393401541892
51547,0.33443623769604447
51548,0.095585682534637
51549,0.1134572607576494
51550,0.6197160338262334
51551,0.14069911149297537
51552,0.11184779038666356
51553,0.16315352608910277
51554,0.06563952827569584
51555,0.6763477045127527
51556,0.58743677630816
51557,0.013773916761837571
51558,0.07563451190292303
51559,0.3955463992143158
51560,0.47165169639185
51561,0.42855938818315814
51562,0.37162170882093826
51563,0.3945102139977814
51564,0.08036862867678117
51565,0.31764127251409424
51566,0.5757062659567707
51567,0.11071748448377881
51568,0.10554691497117337
51569,0.11890002599997353
51570,0.06068621349793522
51571,0.2476042219834478
51572,0.6551178951049009
51573,0.3522841063590179
51574,0.10265618904123322
51575,0.1153106809986472
51576,0.19488330125425296
51577,0.4671545394124761
51578,0.04920724217637484
51579,0.02314454327028249
51580,0.6756799836391689
51581,0.3310247684459848
51582,0.07365711772337226
51583,0.0671127702614422
51584,0.12923061941382713
51585,0.06671877205411278
51586,0.1694231954552069
51587,0.3876144867413722
51588,0.42501585894077165
51589,0.1387018872980553
51590,0.11709180733369572
51591,0.6271960594583624
51592,0.10502421248142707
51593,0.020538096958371357
51594,0.42414337457793805
51595,0.33406985943589107
51596,0.26773884702691264
51597,0.30228685355423474
51598,0.487321217350981
51599,0.38328343767802775
51600,0.13478662337997716
51601,0.05406944169632572
51602,0.2231145618860183
51603,0.0670579205708076
51604,0.580311341263643
51605,0.3907682625549202
51606,0.16604314466421255
51607,0.1305112783086004
51608,0.3894943791894743
51609,0.005302697991192186
51610,0.46412947702043944
51611,0.19899418626586124
51612,0.3845496985298772
51613,0.11059771510298239
51614,0.06953558014218637
51615,0.2331526236406802
51616,0.3791578338545657
51617,0.09927526129832902
51618,0.24518046977051744
51619,0.3515958906055938
51620,0.28481218101123185
51621,0.0763210587185353
51622,0.08768149193403148
51623,0.42592014904847614
51624,0.23179255495102316
51625,0.024241923679111363
51626,0.13862167414808085
51627,0.5872966068884551
51628,0.2971102143168886
51629,0.11060016106626469
51630,0.19788081954880496
51631,0.08079459840368662
51632,0.5436359354526813
51633,0.28053683398988694
51634,0.2633064495266071
51635,0.058396833755073874
51636,0.4834790334565849
51637,0.39115395022202604
51638,0.5343482553374767
51639,0.516306943239416
51640,0.18446024481663073
51641,0.14458326687882064
51642,0.3892796170257665
51643,0.5299738031168157
51644,0.36768745187402235
51645,0.36683911368921196
51646,0.45967162063280453
51647,0.0663183028631335
51648,0.047242894538997965
51649,0.4353497898632698
51650,0.03694828236393657
51651,0.2963654194404758
51652,0.20808402775759152
51653,0.49725330688510944
51654,0.5752770843889514
51655,0.49369194674402095
51656,0.12742196764691258
51657,0.12557400782780187
51658,0.16236464786789376
51659,0.13112384739229457
51660,0.09457802697139951
51661,0.07177216142668907
51662,0.5445459293020035
51663,0.07385744891804975
51664,0.5741953026043851
51665,0.5080068225933779
51666,0.20604867143521047
51667,0.2835875970237686
51668,0.01289409390809306
51669,0.4517884882945064
51670,0.0691490124220171
51671,0.36003864713578654
51672,0.5645839554207317
51673,0.2221795008692315
51674,0.07338088617413169
51675,0.0630918472598065
51676,0.527355900980712
51677,0.022407629224990105
51678,0.06873509049298868
51679,0.007148821099985466
51680,0.3944597963114306
51681,0.04049040694398889
51682,0.07051612254557048
51683,0.3361283143045928
51684,0.2105534142143347
51685,0.3409143161150394
51686,0.44811094168605764
51687,0.5550476877278371
51688,0.1143048178090974
51689,0.5476698715638335
51690,0.0804623474448814
51691,0.10272102283076988
51692,0.46629549208278437
51693,0.36592730100759174
51694,0.6936378636181681
51695,0.45085243795664065
51696,0.24920385207895418
51697,0.5081458982157622
51698,0.14288680891560937
51699,0.06511642409689775
51700,0.22180085079627618
51701,0.11353368619169465
51702,0.5512164317358715
51703,0.5684269579888159
51704,0.3573162177004822
51705,0.07236901987254063
51706,0.5754364407366012
51707,0.0819037947243216
51708,0.020657354029540272
51709,0.015092941291117625
51710,0.09545242278491316
51711,0.10033058104505875
51712,0.06897645455763723
51713,0.09596815883193087
51714,0.11605033188985933
51715,0.6346290840601366
51716,0.6479777750075774
51717,0.15085092245617862
51718,0.17800792413916586
51719,0.4718940603079191
51720,0.25161278872439313
51721,0.1013813346282578
51722,0.10426550650580604
51723,0.06220800307985312
51724,0.036122447381216505
51725,0.02377143118728411
51726,0.03837234947170391
51727,0.1336821259671519
51728,0.3544615563503771
51729,0.2858454618186693
51730,0.12163883538264417
51731,0.07559438799292821
51732,0.0878789818872244
51733,0.47234200714339325
51734,0.5655755830524429
51735,0.08304617742827879
51736,0.14370342901559333
51737,0.10632347168511327
51738,0.4215796219814646
51739,0.7411124967746691
51740,0.1513365674326359
51741,0.12789698038798744
51742,0.6652579015283093
51743,0.5225738044449866
51744,0.19887124752951554
51745,0.6333828186377009
51746,0.1772191040170732
51747,0.032491846177159646
51748,0.07053703444101778
51749,0.08906005774267556
51750,0.48444276179215234
51751,0.006433426999806294
51752,0.4505952848472085
51753,0.3830633670360729
51754,0.537376659149624
51755,0.014257528765815099
51756,0.0672369648739435
51757,0.2294229164698946
51758,0.06451389864561986
51759,0.4333037915991225
51760,0.34785516135235744
51761,0.33503308629270195
51762,0.6938000718652376
51763,0.4079755117194697
51764,0.23307805858011435
51765,0.12242924109567321
51766,0.11904538597691675
51767,0.4808667126933243
51768,0.15612579397513873
51769,0.06858695505186474
51770,0.14216389395608717
51771,0.13532277572725385
51772,0.6176490000425512
51773,0.1300630052574096
51774,0.4345905370183377
51775,0.05815827947221501
51776,0.03817294362126971
51777,0.1908939055145039
51778,0.08821923554551264
51779,0.4014873107088361
51780,0.5475581596030215
51781,0.41117438378329896
51782,0.040731973833722374
51783,0.26194782517767107
51784,0.04932061498762579
51785,0.10733697586682656
51786,0.04011475666448699
51787,0.08882481000265512
51788,0.42099685061741976
51789,0.3782049272490535
51790,0.08270072488188945
51791,0.39240146473251164
51792,0.002618215402265694
51793,0.4518246453756266
51794,0.03348088042195518
51795,0.06536817829073044
51796,0.09952667557971356
51797,0.395417748884029
51798,0.47867310255809953
51799,0.3742539828526743
51800,0.05808075593784717
51801,0.028029588459145955
51802,0.20517153260363297
51803,0.5578147873610382
51804,0.07279868209554045
51805,0.09866237876481948
51806,0.3756264638893205
51807,0.05811393106392632
51808,0.0937579479336953
51809,0.12062680495736414
51810,0.12642245588415263
51811,0.09716444468519575
51812,0.11710184047470142
51813,0.653516365749526
51814,0.5353784586503254
51815,0.0421777285565965
51816,0.054734627121130516
51817,0.3490408691642854
51818,0.014744847784781466
51819,0.5261482656619111
51820,0.43840266449874093
51821,0.3092592507644321
51822,0.08511924426940033
51823,0.2660818376766265
51824,0.027697239177717464
51825,0.5293850398502223
51826,0.609417659667249
51827,0.10273385866634219
51828,0.020535727853011006
51829,0.35754645998492207
51830,0.00810905456788993
51831,0.03832550823751109
51832,0.09737822786285517
51833,0.51850265739139
51834,0.10204733939974511
51835,0.10359817501984375
51836,0.10617362127092253
51837,0.03175220605397982
51838,0.10132547898913646
51839,0.19536614676560382
51840,0.3239113743894126
51841,0.48746169170418896
51842,0.07567497816598791
51843,0.45387409629932374
51844,0.5526718333378465
51845,0.04524140054546237
51846,0.1079721684379253
51847,0.07657283278122187
51848,0.5802771039486978
51849,0.27684149219613496
51850,0.10694303946752244
51851,0.36970354168832575
51852,0.009300283638820213
51853,0.4601538426638999
51854,0.06272832482597936
51855,0.10687908211297373
51856,0.48236850145002874
51857,0.07387193280350318
51858,0.6038062169185846
51859,0.11519299230726526
51860,0.47038926516909557
51861,0.05994817368688224
51862,0.38336240924225756
51863,0.08741622636514013
51864,0.4479618110312652
51865,0.1064378542073929
51866,0.5065586619721545
51867,0.17492517464474397
51868,0.32862589462664243
51869,0.0317686224050472
51870,0.07504083455835962
51871,0.03890038751874692
51872,0.5348732929153331
51873,0.0905194226299287
51874,0.058458160478947634
51875,0.5954790288738238
51876,0.13555507881352938
51877,0.4651779990725911
51878,0.20865665397564
51879,0.249855943366229
51880,0.12278400030192024
51881,0.507187424654074
51882,0.17904778382331885
51883,0.12294914653128297
51884,0.10250743513457101
51885,0.08735705836575709
51886,0.07791107517572916
51887,0.08120415807804338
51888,0.6019946572271514
51889,0.2678118669973359
51890,0.34683931334813883
51891,0.27000383996755967
51892,0.2185217278156467
51893,0.050384534497847584
51894,0.6285652451770706
51895,0.1871221509620614
51896,0.09700156114332469
51897,0.32618998621033074
51898,0.07309054012683408
51899,0.06257190024036521
51900,0.07803055998372116
51901,0.09300362018673333
51902,0.051494449659485214
51903,0.4016573233536881
51904,0.08819037841716364
51905,0.6858314750292696
51906,0.14393203760072293
51907,0.07605626413716915
51908,0.39855590084185716
51909,0.06835269374633636
51910,0.39067709766189235
51911,0.04512570264618698
51912,0.02973837187450311
51913,0.08642750717468686
51914,0.07403281333578074
51915,0.15777855179897707
51916,0.04796248044551943
51917,0.28401400817327843
51918,0.051265308236834554
51919,0.08399970127679972
51920,0.5307581040671278
51921,0.09930036766975137
51922,0.014099114635273406
51923,0.04166113735246819
51924,0.047371262741963585
51925,0.13442486135585718
51926,0.11274444310322157
51927,0.49443422848285457
51928,0.23699178094783335
51929,0.3463449833781774
51930,0.27092200344960354
51931,0.4322369885243422
51932,0.45467463502720723
51933,0.054144562326066306
51934,0.38621445050425246
51935,0.10888869573635035
51936,0.2751863120771364
51937,0.253199125586737
51938,0.07694934839060409
51939,0.558824873966868
51940,0.3097441805371158
51941,0.05966655416970769
51942,0.4629216972531057
51943,0.056284609597698224
51944,0.30545441710221527
51945,0.3298920576242928
51946,0.009398149200166956
51947,0.661580605668772
51948,0.47262755993169653
51949,0.254626900516989
51950,0.00845576846068115
51951,0.2958194331675043
51952,0.08485853336844391
51953,0.4981573610395297
51954,0.4112143941068422
51955,0.3689878403978865
51956,0.553875983006908
51957,0.3895516152314168
51958,0.579626755806554
51959,0.3295684498881301
51960,0.004592273277461039
51961,0.2444536654790792
51962,0.7091542285100376
51963,0.0756915223903714
51964,0.16576124619366833
51965,0.028695380935290397
51966,0.4506544215654218
51967,0.1614294976607398
51968,0.5599314018526563
51969,0.5245877845427536
51970,0.07489232005094909
51971,0.06851247324573008
51972,0.5011246466630164
51973,0.1587050291747966
51974,0.4393063567640065
51975,0.03873604579856196
51976,0.05411416789430121
51977,0.08524475741238757
51978,0.5035240228918958
51979,0.43083996945567815
51980,0.29659178715805945
51981,0.465935886750198
51982,0.06848133683194621
51983,0.5107824261312472
51984,0.1998979880487647
51985,0.014182787355395418
51986,0.11975313996040028
51987,0.03680759439013255
51988,0.5390576128745472
51989,0.032084140004802746
51990,0.0887484221085369
51991,0.12228280144121714
51992,0.1927147755438334
51993,0.7035452386890404
51994,0.06664706913469631
51995,0.4035483433199559
51996,0.1114910104883187
51997,0.5050678007525389
51998,0.09549629340902942
51999,0.13550601483167135
52000,0.1851576233778822
52001,0.018967779417277602
52002,0.34038904023585237
52003,0.6563000893277534
52004,0.2976206751601886
52005,0.5627991290870692
52006,0.35203602927642474
52007,0.13408924201628356
52008,0.04480031123787037
52009,0.33661273709356604
52010,0.1585789397657054
52011,0.3473224432400822
52012,0.6287214962579878
52013,0.264947644716349
52014,0.08674238525257033
52015,0.04153561494461676
52016,0.4408251719643409
52017,0.08991210322513205
52018,0.40245121174063997
52019,0.016273054808736014
52020,0.20822820614553342
52021,0.10466497751012988
52022,0.2858418307775753
52023,0.05673001560664947
52024,0.4479442542254775
52025,0.09427044148512911
52026,0.38304467561673955
52027,0.03613403248319162
52028,0.5166207869622491
52029,0.38993655315681547
52030,0.5032360694461414
52031,0.04521092303675272
52032,0.3550767840920045
52033,0.3487447845806478
52034,0.4217328182037064
52035,0.5450953428233124
52036,0.28343131449357767
52037,0.07779146137952477
52038,0.007572658212557363
52039,0.16142080506983567
52040,0.09822049962249436
52041,0.4439918599161664
52042,0.48695860157514476
52043,0.03540252208988274
52044,0.5213928108522881
52045,0.5465748742446335
52046,0.5454021617755462
52047,0.22452234785933844
52048,0.2375731794412378
52049,0.1446816551465063
52050,0.38674530785666483
52051,0.17959864465064737
